date,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f26,f27,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,activity,pred6h,pred15m,pred3h,pred15m_new,pred3h_new,pred6h_new
2018-12-01 00:48:00,25.809429168701172,294.4322437286377,1.6668226225195313,5.1583622767448434e-05,0.019026896545425408,0.0018075630290384293,1718764.0666961668,755070.460098505,2.700753927230835,0.5683807730674744,1.673505841841797,5.101431930938363e-05,0.02076612014546204,0.0017959487235755921,750135.0845942497,2.716676950454712,0.6015011072158813,343.15579833984367,343.12731781005857,343.10697021484367,1.6044082930742187,1.6052112451054688,0.009037939520317078,0.00897535300377655,265.34702000000004,0.582836925983429,0.23108999554773765,194.87727560378795,143.4786175333154,126.29987927004952,67.78865149105994,69.38396024079583,69.78556935651693,64715.125,152089.96427512894,147902.71637248312,343.19714,343.32434,343.28848,343.32407,99099.13141333334,74.13333333333334,343.13614,336.52124,336.59222,335.6476,335.7848,342.9417,332.05817,332.00142999999997,1280.208945274353,544.6212291717528,10506.87026977539,45.27344031701879,0.0,42.962244,0.0,28.73092,0.0,0.0
2018-12-01 00:49:00,25.77436065673828,294.4231838226318,1.6672137903671875,5.153215163198114e-05,0.018905408936706544,0.0018092567294883727,1718860.6262207031,754318.1102838515,2.70092511177063,0.5687140226364136,1.6742620002158204,5.0907792478472e-05,0.020590605783859253,0.0018045472965097426,750647.0790078641,2.716831922531128,0.6013069152832031,343.1476577758789,343.1212142944336,343.1090072631836,1.5669359323671876,1.6052909977734375,0.009052792479858398,0.009009598416236877,265.34024,0.5875998735427856,0.23127385569848186,194.71593211778801,143.21539146011645,126.17690038223064,67.80044228992003,69.39460803869255,69.76792785158172,64793.297,152269.21059262252,147913.19461635893,343.1985,343.32806,343.2864,343.3180000000001,99101.27937888892,74.12222222222222,343.13333,336.515,336.5917,335.7773,336.01294,342.92523,332.04956,332.00018,1512.449026107788,572.5551843643187,10510.950088500977,52.97377457660174,0.0,42.959371000000004,0.0,28.68395,0.0,0.0
2018-12-01 00:50:00,25.7694091796875,294.4155963897705,1.6669117339189454,5.1613180900007487e-05,0.018970602165130617,0.0018091603023414613,1718797.2068786619,752726.6676061153,2.700536012649536,0.5686153769493103,1.6735024509970704,5.094290129801631e-05,0.02064616477470398,0.001799778523748398,749866.5786190033,2.7166740894317627,0.6012309193611145,343.151220703125,343.1212142944336,343.11257019042966,1.6084806975908204,1.6052904552382814,0.009020299710266114,0.008989901846931457,265.3501,0.5833638906478882,0.2312029278633563,194.81290070965247,142.90124206533326,126.15315019649313,67.78854250513594,69.49105080875499,69.80714147487177,64863.863,151985.7016254914,147862.40676054102,343.21405,343.3448,343.28912,343.33435,99103.42734444446,74.1111111111111,343.15143,336.52472,336.59506,335.58725,335.7025799999999,342.9303,332.0501,332.0182,1684.4340562820435,570.7337260246278,10508.999824523926,39.11007398982421,0.0,42.694494,0.0,28.599461,0.0,0.0
2018-12-01 00:51:00,25.718120574951172,294.41209449768064,1.667429854993164,5.163362448167801e-05,0.018939915020355226,0.001811754033647537,1719228.2676696775,754019.3026938437,2.70080304145813,0.5687075853347778,1.6748701821259766,5.0925818758726126e-05,0.0207248938314209,0.0017986978244466782,750811.7271337509,2.7166669368743896,0.6014835834503174,343.15732421875,343.1446060180664,343.1196884155273,1.5631768419033203,1.6050368200527343,0.00897679411278534,0.008999888944290161,265.34207000000004,0.5749589800834656,0.2309661462942451,194.92485577182615,142.86830001821897,126.00088781301123,67.75810204369749,69.51776169605162,69.76680423755396,64943.62,151885.04232546684,147865.73173501398,343.23236,343.3252,343.3109,343.31924,99105.57531,74.1,343.153,336.50662,336.58566,335.93124,336.2311,342.9387200000001,332.0852,332.05835,1910.0290536880493,568.9122080802917,10491.78981781006,51.23905605124488,0.0,41.749176,0.0,28.321728000000004,0.0,0.0
2018-12-01 00:52:00,25.687070846557607,294.4042381286621,1.6674544047089843,5.1744042174458503e-05,0.019075682323928842,0.0018126102219409945,1718744.1587448118,752906.2327306271,2.700958013534546,0.568595826625824,1.67381644321875,5.095134529611469e-05,0.020639647994995118,0.0018015365972661973,752054.1401007175,2.61387300491333,0.6149591207504272,343.14969482421867,343.1471466064453,343.1293472290039,1.6103538002177735,1.6035193492207032,0.00895244784764862,0.009026287730125428,265.34436,0.5796064138412476,0.23127326392011896,194.8252179026684,142.78665488425136,125.86234359020737,67.71137087644914,69.56390501383693,69.83628644388915,65012.832,151860.4448966935,147938.47327326328,343.2401,343.32312,343.32794,343.3208,99107.72327555556,74.08888888888889,343.1728,336.49338,336.56036,335.78314,335.91946,342.95886,332.1185,332.1016,2140.398979187012,567.0906901359557,10474.579811096191,52.257018072338106,0.0,40.92868,0.0,27.844176,0.0,0.0
2018-12-01 00:53:00,25.653579711914066,294.4005645751953,1.6671028419277345,5.176307014468313e-05,0.019012794869918824,0.001799152542022705,1718749.761581421,755154.3039183617,2.7008209228515625,0.5687931180000305,1.674541134553711,5.1200542581170786e-05,0.020554857803329468,0.0018117773457050324,750565.012134552,2.613821029663086,0.6151841878890991,343.1420654296875,343.15885009765617,343.1410430908203,1.5650282431240234,1.6054993312734376,0.008922937961776733,0.009053790659774779,265.33914,0.5933852195739746,0.2312321009410739,194.6252770453769,142.6724670985349,125.73835635454463,67.71596270249972,69.53884773311579,69.83086395213904,65089.688,152061.0468706088,147934.42539085008,343.24765,343.30835,343.33182,343.3056,99109.87124111113,74.07777777777778,343.15732,336.50195,336.55713,335.94464,336.16644,342.96802,332.13843,332.12128,2285.815954208374,565.2691721916199,10457.369804382324,33.10944040195807,0.0,41.013111,0.0,27.822465,0.0,0.0
2018-12-01 00:54:00,25.62351036071777,294.3948692321777,1.6672577357148437,5.173937314021588e-05,0.0189713142425232,0.0018006314006700516,1718692.421913147,754367.7245018481,2.700844049453736,0.5685834288597107,1.6737809071660157,5.129915109425783e-05,0.020741600099533082,0.001808166758345604,751358.8396224977,2.6137158870697017,0.61529141664505,343.13138427734367,343.16087951660154,343.1420654296875,1.6093910715830078,1.6032720888232423,0.00891784109829712,0.009028067923606872,265.33092999999997,0.5841764211654663,0.23168155079728905,195.03347852513923,142.79897405366674,125.89827844160256,67.74681190624193,69.51535001809086,69.86848411512777,65180.754,152027.69374582838,148094.6541213076,343.23852999999997,343.3168,343.33337,343.30975,99112.01920666668,74.06666666666666,343.1713,336.52383,336.58148,336.01027999999997,336.2157,342.96283,332.12793,332.09897,2508.4528923034673,563.4477734565735,10440.159797668455,50.50594282154661,0.0,40.523436,0.0,27.66057,0.0,0.0
2018-12-01 00:55:00,25.59881019592285,294.3865798950195,1.6672661450097657,5.17514016982913e-05,0.01890426028805542,0.001809529586524964,1718890.66696167,754217.2919483185,2.7007830142974854,0.5683125853538513,1.6741446769882813,5.1188903109282255e-05,0.02073658800717163,0.0018006533881788254,751647.1725802422,2.6136550903320312,0.6149613261222839,343.13748779296867,343.16190185546867,343.1415542602539,1.5695771291416016,1.6036121227324218,0.00891728054927826,0.008987888532875061,265.335,0.5908200740814209,0.2317585281964561,194.9711348906303,142.8459149994209,125.72366443102148,67.65928477223355,69.45063216928591,69.86027337983036,65267.06,152239.38015228696,148177.75500899222,343.2392,343.3111600000001,343.3175700000001,343.32065,99114.16717222222,74.05555555555556,343.16275,336.49594,336.57986,335.97937,336.16367,342.96225,332.14545,332.103,2698.172092437744,561.6263151168823,10422.949790954592,43.11668535603668,0.0,40.558227,0.0,27.722387,0.0,0.0
2018-12-01 00:56:00,25.585390090942386,294.3829521179199,1.6673954040107422,5.172145861876011e-05,0.01892642369689941,0.0018178220562496184,1718839.7645950315,754182.688252449,2.7007501125335693,0.5684782862663269,1.6743340217578129,5.118387396335602e-05,0.020707435219635008,0.0017986282856388093,749286.7796661855,2.613784074783325,0.6149672269821167,343.1415542602539,343.15172424316404,343.1354507446289,1.611431546305664,1.6048293003554688,0.00891820773338318,0.008997442237892152,265.32802999999996,0.5797054171562195,0.2316695916965207,195.02024812900902,143.44134889422526,126.00486631078877,67.65540760027227,69.47234799734505,69.82589618544822,65347.38,152371.41817592262,148274.7008522926,343.22516,343.32516,343.30588,343.3244,99116.31513777775,74.04444444444445,343.1598,336.5058,336.56268,335.96307,336.10843,342.95386,332.16107,332.14026,2830.305099487305,559.9508285522461,10268.939971923828,30.03460887832795,0.0,40.58598,0.0,27.679018,0.0,0.0
2018-12-01 00:57:00,25.542219161987305,294.3713039398193,1.6669795508134766,5.175534636995197e-05,0.018726094709732057,0.0017887662256793977,1718186.1400604246,753721.7576711178,2.5483551025390625,0.5681313276290894,1.6740217927753906,5.124665343353152e-05,0.020690754382858282,0.0018004695408163074,751033.2843108176,2.6135458946228027,0.6149628758430481,343.1532501220703,343.13392486572263,343.1349472045898,1.5672382600830082,1.6031846050292968,0.008909322660560609,0.009000025637718201,265.32053,0.5674446821212769,0.23166584694374304,195.03638583852526,143.1403164531761,126.06143299280792,67.625923581953,69.51535695551003,69.88301789534084,65435.027,152140.3730483765,148458.75643467795,343.21378,343.34335,343.3172,343.3297,99118.46310333334,74.03333333333333,343.16095,336.51807,336.5456,335.89300000000014,335.98743,342.9355,332.20172,332.1819799999999,3037.1809005737305,558.379590511322,10010.88047027588,47.28297666197566,0.0,40.54639,0.0,27.679018,0.0,0.0
2018-12-01 00:58:00,25.504680633544922,294.35537757873533,1.6673619024648438,5.1601818755507473e-05,0.018812398065856932,0.0017847835725841523,1718314.4092559812,755454.9819784164,2.5481081008911133,0.5680022835731506,1.674593624830078,5.1030375323414794e-05,0.02074314929171753,0.0017999900541791913,751819.5831568241,2.613671064376831,0.6149454712867737,343.1603759765625,343.1318954467773,343.126806640625,1.6082571731064454,1.602797099293945,0.008903103639404298,0.009003004282882691,265.32382,0.5818958282470703,0.2316871445654757,195.04408650509515,142.86501526064418,126.03582640054056,67.6614853130116,69.51213702033219,69.88945789718025,65523.09400000001,152204.52314595768,148494.02095669403,343.22058,343.34612999999996,343.30334,343.3417,99120.6110688889,74.02222222222224,343.1484700000001,336.51093,336.58377,335.93048,336.0736,342.9378,332.22693,332.2030000000001,3229.675054550171,556.8084120750427,9740.597724914549,43.841677923924415,0.0,40.168083,0.0,27.687698,0.0,0.0
2018-12-01 00:59:00,25.46031951904297,294.3552116394043,1.6677173986259766,5.1566345685064796e-05,0.018934061574646,0.001785672874595642,1718726.8733978271,755043.3850445747,2.548367977142334,0.5679975152015686,1.6744433425917968,5.0965708371311435e-05,0.02061358087615967,0.001796121047364235,750080.5603923799,2.6138060092926025,0.6150218844413757,343.1669830322265,343.14359130859367,343.120703125,1.5647412420263669,1.6045157150351563,0.008897913527694703,0.008945089714591981,265.32654,0.5895928144454956,0.2317882772003592,194.8866072164615,142.75453961357883,125.85738522394614,67.6791846679665,69.47520700342203,69.93027896289253,65609.77,152195.78448865982,148417.93319010935,343.2533,343.34198,343.30646,343.3559,99122.75903444443,74.01111111111109,343.1513700000001,336.536,336.5850200000001,335.77182,335.91705,342.9648,332.2465200000001,332.22626,3415.422916412353,555.2371740341187,9475.844383239746,42.31362622948144,0.0,40.229821,0.0,27.665514,0.0,0.0
2018-12-01 01:00:00,25.436870574951172,294.33711853027336,1.667926139027344,5.1589848146438596e-05,0.01903996613256836,0.0017856463836212156,1718636.8703842163,753803.8245444299,2.5484519004821777,0.5680760741233826,1.6751417209716797,5.086634652113914e-05,0.020554580177917482,0.001796023295668602,751764.4510521889,2.6138010025024414,0.6151258945465088,343.1669830322265,343.1659683227539,343.1237548828125,1.607358192352539,1.6045490809472658,0.008900262747306825,0.008968957022911072,265.3236,0.5946090817451477,0.23160382841321145,195.11389703386104,142.79607288680612,126.04645108237774,67.69107580688262,69.43219425762105,69.9231735077899,65696.586,152212.66635797682,148361.2716868539,343.25275,343.3360600000001,343.30634,343.3348,99124.90699999999,74.0,343.16247999999996,336.56158,336.6015,335.97598,336.1983,342.96143,332.24237,332.20255,3595.463991165161,553.6659955978394,9210.725784301758,40.9650271459268,0.0,40.355684,0.0,27.660137,0.0,0.0
2018-12-01 01:01:00,25.40595054626465,294.3337329864502,1.6684000434863282,5.1602874255269766e-05,0.019022448180999758,0.0017862060054559708,1718929.886817932,754980.3502039909,2.548322916030884,0.5680894255638123,1.6753744685537109,5.096981861156225e-05,0.020657941602294918,0.0017951037939462663,750773.0084037781,2.6138670444488525,0.6149799227714539,343.15885009765617,343.1690200805664,343.1237548828125,1.5689065556884767,1.6057206856171875,0.008909560019691471,0.0089808684246521,265.3133,0.573106586933136,0.2316618670779238,194.97581692826176,142.63258912771968,125.72252360882528,67.7296566295756,69.3955142017224,69.87602034082326,65774.28,152070.60569632796,148283.7010712612,343.2585,343.3335600000001,343.30408,343.32504,99127.86971111114,73.99444444444444,343.14276,336.5445,336.6184,335.93143,336.0619999999999,342.96234,332.22424,332.1757,3781.9089889526367,552.0948171615602,8935.675621032715,42.33034690246855,0.0,40.573525,0.0,27.595508000000002,0.0,0.0
2018-12-01 01:02:00,25.361499786376953,294.3261054992676,1.66826088321875,5.164393112641573e-05,0.01976449004457092,0.0017869939794902805,1718927.621841431,754078.6433560848,2.548369884490967,0.5681710243225098,1.6751763075878907,5.106698667791486e-05,0.020686931205429082,0.0017974365891542433,749832.4425406456,2.6137490272521973,0.6148858070373535,343.14257659912107,343.16087951660154,343.12833251953117,1.6095989981816408,1.6039460531210938,0.008906333419006348,0.008986221720764161,265.3047,0.5916404724121094,0.2315302535166225,194.84006090240533,142.27585972626537,125.75353724466818,67.75732212878529,69.39460941753961,69.8767589661161,65862.38,151938.8058802616,148156.02383019813,343.2339,343.3278,343.3055,343.31528,99130.83242222224,73.98888888888891,343.14648,336.541,336.61255,335.88715,336.00986,342.96063,332.19394,332.13766,3970.701932907105,550.523579120636,8669.957160949707,42.046417168176326,0.0,40.018965,0.0,27.617628000000003,0.0,0.0
2018-12-01 01:03:00,25.323640823364247,294.336559677124,1.6682252115322267,5.172776264283061e-05,0.0196737192505188,0.0017879447405624391,1718803.7633895874,754763.3289167881,2.548336982727051,0.5681623816490173,1.6755297692421875,5.10846238719821e-05,0.0212720786835022,0.0017969858452243804,751917.3152167797,2.6136949062347408,0.6150317788124084,343.1359619140625,343.15274658203117,343.1201919555664,1.568210483083008,1.603217699673828,0.008917767983207703,0.008977287904548645,265.3066,0.5924084186553955,0.23152431592905395,194.86978789878899,142.0941368998642,125.51902047764963,67.77663833435776,69.32543779981204,69.85682162205832,65953.51,152131.9304299985,147994.43435743824,343.2198,343.3208,343.3025,343.31042,99133.79513333332,73.98333333333333,343.1411700000001,336.5193,336.60217,336.0108,336.19113,342.93365,332.19992,332.1411700000001,4153.678894042969,549.6836900711061,8405.946731567383,40.2591028747406,0.0,40.021152,0.0,27.63319000000001,0.0,0.0
2018-12-01 01:04:00,25.29092025756836,294.33347549438474,1.6681445094277343,5.183023718249798e-05,0.01959812036734009,0.0017881619665527345,1718779.5639038088,754534.7107152939,2.5483179092407227,0.5678141117095947,1.675066037317383,5.122390017002821e-05,0.021280458308532715,0.0017954035393218995,750636.6043756008,2.6136300563812256,0.6149870157241821,343.1425689697265,343.1349472045898,343.11714782714836,1.6106687418759766,1.5957643516972655,0.00891578645832062,0.008975201475402832,265.30893,0.5993468761444092,0.2314852653273511,195.0323036002851,142.23430539056434,125.41829948001222,67.77747850626291,69.30170893960658,69.83799100848469,66031.9,152369.34015849855,147835.2321708163,343.1987,343.32083,343.28897,343.30624,99136.75784444444,73.97777777777776,343.13818,336.51583999999997,336.59595,335.72513,335.8291,342.93958,332.2016,332.18207,4334.77783203125,549.4421720504762,8143.85986328125,39.911416118323615,0.0,40.181386,0.0,27.65163900000001,0.0,0.0
2018-12-01 01:05:00,25.27362060546875,294.34083023071287,1.6678887041015626,5.1857539443016056e-05,0.019633355482604985,0.0017870468289842606,1718796.0147857666,753927.6028997898,2.5482919216156006,0.5682592988014221,1.6750517957695312,5.133582039776445e-05,0.021441392037811282,0.0017973436058340074,748575.34638381,2.6138339042663574,0.61514812707901,343.1446060180664,343.13647308349607,343.10951843261716,1.5668173884355467,1.5949721147353515,0.008905008870285034,0.00899160044821167,265.2987,0.5783951878547668,0.23109870224318305,195.31639322373763,142.4132402980381,125.3409243161923,67.78917564113043,69.34918414631277,69.78328895256729,66117.484,152237.72549432362,147748.6400935255,343.1911,343.3114,343.29294,343.32578,99139.72055555557,73.97222222222223,343.15112,336.52087,336.60046,335.63828,335.74042000000014,342.9189,332.2158,332.17657,4514.256000518799,549.2005944252013,7883.7080001831055,39.365316512805634,0.0,40.154767,0.0,27.65163900000001,0.0,0.0
2018-12-01 01:06:00,25.256689071655273,294.33754577636716,1.667488584423828,5.180856839326024e-05,0.01976566624383545,0.0017855606853189468,1718635.320663452,755355.2391631603,2.548227071762085,0.5680850744247437,1.6750469129531251,5.1301957481861106e-05,0.021506653083129882,0.001796502384941101,752112.9663836956,2.6135179996490483,0.6148821711540222,343.14969482421867,343.1196884155273,343.1247695922852,1.6071224608271484,1.5905107125117188,0.008898492090576172,0.008965215437683105,265.29663,0.5858801007270813,0.2309441068834596,195.1864988555195,142.30246826726705,125.19722824381529,67.8176425029948,69.27193375552545,69.829918190852,66192.92,152227.68453210744,147663.86746384922,343.1851200000001,343.34085,343.3072,343.32446,99142.68326666667,73.96666666666667,343.14917,336.5109,336.5829,335.78713999999997,335.93134,342.92004,332.19247,332.15854,4699.4638442993155,548.9590167999269,7622.316837310791,40.427559205951226,0.0,40.067392,0.0,27.65163900000001,0.0,0.0
2018-12-01 01:07:00,25.181480407714844,294.33008804321287,1.6681344725273437,5.1747651569724076e-05,0.01960534074732971,0.0017820923544921874,1718712.6874923706,754821.1732029916,2.5482490062713623,0.568051815032959,1.6753341853183594,5.126831808355451e-05,0.02131096531468201,0.0017911705465183262,749661.7153871059,2.4253990650177,0.6119412779808044,343.16749420166013,343.1090072631836,343.1262954711914,1.5684679160146484,1.5964042719140623,0.00888320150013733,0.008940301206054687,265.2923,0.5795186758041382,0.2313326362881269,195.13023864052673,142.42001010658925,125.23924671443704,67.79966153140951,69.25049519458024,69.78885143475179,66285.7,152083.17686800205,147778.80455940677,343.20782,343.34583,343.3080700000001,343.32428,99145.64597777778,73.96111111111111,343.16052,336.5075700000001,336.5818,335.68300000000005,335.8364,342.9376,332.1666,332.1002,4879.742145538329,548.7173795700073,7359.677791595459,39.693926365924284,0.0,40.167852,0.0,27.608269,0.0,0.0
2018-12-01 01:08:00,25.201059341430664,294.3244213104248,1.668211783787109,5.1638930954992765e-05,0.01958867686477661,0.001780368454331398,1718728.303909302,753391.7599930762,2.548314094543457,0.567993700504303,1.6747753741074218,5.101681939509511e-05,0.021493182952453616,0.0017837652595272067,753633.1909143925,2.424945116043091,0.6119114756584167,343.17410888671867,343.1379913330078,343.1288436889648,1.6075566245859376,1.5929709738115234,0.008879404813682556,0.008925235259078979,265.28412000000003,0.5806478261947632,0.2313780696101532,195.00202184399845,142.4706396976953,125.27916426152771,67.80953044458514,69.2890774599977,69.83300299448392,66376.31,151897.46411835196,147775.4776126864,343.2433,343.33875,343.3141,343.3425299999999,99148.60868888893,73.95555555555555,343.16077,336.49664,336.56775,335.62307999999996,335.73544,342.95592999999997,332.14578,332.0709,5065.502166748047,548.4759211540222,7100.264072418213,40.736074560337975,0.0,40.154168,0.0,27.664399,0.0,0.0
2018-12-01 01:09:00,25.14283943176269,294.3104194641113,1.6684141494003908,5.157390389120579e-05,0.01968262657575989,0.001781391933128357,1718583.2262039185,755738.0308582783,2.548408031463623,0.5681759715080261,1.675261756875,5.09471232970655e-05,0.021517122316223145,0.0017856609536571503,751204.1985113621,2.4252231121063232,0.6120306253433228,343.1776718139648,343.15528717041013,343.13087310791013,1.568775126546875,1.5954495456728517,0.008889367539344788,0.00892934559867096,265.29193,0.5797849893569946,0.2313190361223785,195.2296459715251,142.81170808512502,125.3308211302384,67.841301236809,69.27705240474685,69.81369667105368,66480.055,151956.43622493435,147911.84123205207,343.2575,343.32623,343.3062,343.30563,99151.5714,73.95,343.15533,336.5183,336.5806,335.80646,336.0555700000001,342.98083,332.13736,332.08377,5255.071163177489,548.2342839241028,6845.5610275268555,41.45240790518446,0.0,40.091042,0.0,27.608269,0.0,0.0
2018-12-01 01:10:00,25.105470657348643,294.3063205718994,1.6688180668242187,5.164706865119935e-05,0.01982882072686768,0.0017820540750341414,1718595.5047607422,753952.5269131659,2.548162937164306,0.5679495930671692,1.675308821799805,5.0965402069419626e-05,0.021398213868774416,0.001785520816402435,753372.0732958317,2.4251809120178223,0.6120799779891968,343.15732421875,343.17054595947263,343.12426605224607,1.6095857060703125,1.5927549091855469,0.008895392646568299,0.008921650500419617,265.27832,0.572066605091095,0.23166512919903395,195.32991904404255,142.459757934775,125.24561514147553,67.8146967615164,69.17886560177024,69.83977018405861,66571.43,152088.52456993767,147967.16557669948,343.2838,343.3152,343.31415,343.3055700000001,99154.53411111113,73.94444444444444,343.14243,336.5217,336.5851,335.8586,336.0827,343.0079,332.11856,332.0767,5439.0621185302725,548.2178926467897,6586.397171020508,40.20604903086122,0.0,40.076694,0.0,27.608269,0.0,0.0
2018-12-01 01:11:00,25.04050064086914,294.29759826660154,1.6686519154326171,5.1648070341169844e-05,0.01984721394023132,0.0017811192085466386,1718769.907951355,755539.0128452778,2.548172950744629,0.568061888217926,1.6757375602070312,5.100112349274754e-05,0.021612163455352783,0.0017871123941459656,751205.1805081367,2.4250171184539795,0.6119655966758728,343.1379989624023,343.20564880371086,343.11917724609367,1.5715552123212893,1.5968937742587892,0.00889146138596344,0.008927970187278748,265.28268,0.5830752849578857,0.2316268677489814,195.62201836771942,142.4137948793449,125.48968432947008,67.87108106406558,69.18983771169637,69.81986228703829,66661.26,152206.76631019075,148131.3627666145,343.28232,343.30148,343.3097,343.30536,99157.49682222222,73.93888888888887,343.14645,336.49683,336.57806,335.84283,336.0306,343.0097,332.1258,332.09,5617.125988006592,548.398494720459,6329.951763153076,38.69279051117685,0.0,40.063609,0.0,27.664399,0.0,0.0
2018-12-01 01:12:00,25.00741958618164,294.301252746582,1.6688234921757814,5.164456856548786e-05,0.01964939417816161,0.0017825126338014605,1718812.5848770142,754377.1236138344,2.6096150875091557,0.5601267814636229,1.6752069608242188,5.0894845014721164e-05,0.021396537519912717,0.0017855977726831433,753945.7464592457,2.4250009059906006,0.611738920211792,343.1293472290039,343.1929306030273,343.1237548828125,1.6101441103798828,1.595291532308594,0.008901842669021606,0.008929070092536927,265.28128,0.5864263772964478,0.23150345412175,195.59586282286853,142.40522519152995,125.85735022896336,67.87674499792284,69.12296400543282,69.86137153779868,66748.77,152325.23502593118,148310.81650328374,343.27448,343.2856,343.3062,343.3084,99160.45953333334,73.93333333333334,343.1464200000001,336.48,336.5698,335.84595,336.05492999999996,342.99396,332.11124,332.05800000000005,5806.239128112793,548.5790967941283,6075.222015380859,41.50769424533927,0.0,40.703927,0.0,27.664399,0.0,0.0
2018-12-01 01:13:00,25.023460388183594,294.3001007080078,1.668794466544922,5.170856910401583e-05,0.019682007746597292,0.0017820078482837676,1718742.609024048,754384.8860645294,2.6097140312194824,0.5603026747703552,1.675899642584961,5.1091014819562436e-05,0.021317831775253298,0.0017879766621866227,750239.2230141163,2.424988031387329,0.6118969917297363,343.1247695922852,343.19344177246086,343.1171401977539,1.5667010146445313,1.5991165407939454,0.008906003871284485,0.008926892534439087,265.26956,0.5643112063407898,0.23156975175853706,195.38790958651023,142.25975412360384,125.66952269554254,67.87188479880794,69.21058869334479,69.83666462472709,66833.64,152489.78499338464,148376.02333436956,343.2557700000001,343.3018,343.3119200000001,343.30255,99163.42224444443,73.92777777777778,343.1534,336.47845,336.5192,335.797,336.0354,342.98843,332.0835,332.03644,5975.129127502441,548.7598180770874,5817.942142486572,37.11067028011119,0.0,40.609183,0.0,27.608269,0.0,0.0
2018-12-01 01:14:00,24.95181083679199,294.2813438415527,1.6687792755605468,5.178123715823889e-05,0.01969390961158753,0.0017799506916646958,1718791.127204895,754490.1935281755,2.60987401008606,0.5604857206344604,1.6756597064121097,5.11714563190937e-05,0.021373986283203125,0.0017861147440490722,750833.097254038,2.4250810146331787,0.6121705174446106,343.1293472290039,343.1837753295898,343.12528076171867,1.6101952443183594,1.597835750923828,0.008899055818511963,0.008928539213409425,265.26703,0.5679743885993958,0.2316067789258592,195.1934042439035,142.08188604632988,125.578061636449,67.89407539468297,69.25664075586994,69.86708023382279,66928.39,152089.5652749654,148393.2565426511,343.21768,343.3059,343.30792,343.31915,99166.38495555556,73.92222222222222,343.16077,336.48123,336.55283,335.72852,335.86672999999996,342.9600200000001,332.0655,332.02258,6153.584003448486,548.9404201507568,5553.944110870361,39.14740577939949,0.0,40.262805,0.0,27.685291,0.0,0.0
2018-12-01 01:15:00,24.92487907409668,294.2793640136718,1.6690017149746097,5.18332919229865e-05,0.01973030821044922,0.0017807176053743364,1718595.266342163,754090.988458395,2.6096060276031494,0.5603098869323729,1.6767539998222656,5.1181651205033064e-05,0.0212217500706482,0.0017897020193510054,750797.6986083984,2.424983024597168,0.6119945049285889,343.1456283569336,343.1491836547852,343.120703125,1.5647093680859376,1.5988365926533203,0.008897251253334047,0.008946468304901124,265.26648,0.5794616937637329,0.2314390851109158,195.35499868014583,141.93885207726538,125.6437634282838,67.84159574604257,69.2461215690286,69.83153834066191,67018.36,152144.0807612171,148398.33121551856,343.18204,343.329,343.30300000000005,343.3352,99169.34766666668,73.91666666666667,343.14594,336.4971,336.54578,335.78345,335.9772,342.93658,332.0852,332.038,6338.593006134033,549.1210222244264,5303.9469718933115,40.69997557879035,0.0,40.278473999999996,0.0,27.668626,0.0,0.0
2018-12-01 01:16:00,24.89228057861328,294.26760520935056,1.6686726674023438,5.182306806254387e-05,0.019627544422454842,0.0017797033984184266,1718303.4420013428,754396.3426935674,2.609776973724365,0.5603026151657104,1.6765675033623046,5.12603459559381e-05,0.021530761989135744,0.001788059843846321,748663.3987612723,2.425023078918457,0.6119400262832642,343.16495361328117,343.1171401977539,343.11714782714836,1.606904361694336,1.5988935588447266,0.008901864921440125,0.008940918975578308,265.27698,0.5867447257041931,0.23175546054010435,195.14993337748606,142.10509459303097,125.72144044546823,67.83746838183615,69.24688693222754,69.73563784574796,67091.234,151976.52984815626,148429.72324849266,343.17496,343.34268,343.28595,343.34047999999996,99172.31037777779,73.91111111111111,343.13912999999997,336.5037,336.57114,335.7658,335.9236,342.91393999999997,332.07207999999997,332.04044,6533.9460372924805,549.3016242980957,5047.480106353761,42.76019523359332,0.0,40.488253,0.0,27.657736,0.0,0.0
2018-12-01 01:17:00,24.85256004333496,294.2603992462158,1.6690750928544922,5.1869874302983284e-05,0.019529688882202148,0.0017807439638938907,1718466.4011001587,755867.140053272,2.6096620559692383,0.5601354241371155,1.6763041025439454,5.1233511426687237e-05,0.021427144132125854,0.0017875802247543336,752178.292550087,2.4251670837402344,0.6119260191917419,343.1725830078125,343.0952743530273,343.11511077880857,1.5682624308242188,1.5971787408496094,0.008907360209175109,0.008937664824279785,265.26385,0.5920739769935608,0.23153549728559056,195.11228686730328,142.05702980478566,125.97070854160305,67.84815157285175,69.15740711808688,69.74546430612169,67176.336,152067.83304324845,148426.727711068,343.151,343.34198,343.2848,343.34714,99175.27308888886,73.90555555555554,343.13794,336.50314,336.5718700000001,335.8439,335.99033,342.89825,332.06238,332.01505,6713.201999664307,549.7115254402162,4792.282104492188,39.429771812713454,0.0,39.835328000000004,0.0,27.670496000000004,0.0,0.0
